minute,goalDifference,player,position,rating,team,eloTeam,keeper,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart,xg,goal
38,2,Ilija Nestorovski,F,72,Udinese,1675,Vincenzo Fiorillo,68,Salernitana,1606,False,43,56,45,20,fast-break,left-foot,0.012166450731456,0
14,0,Manuel Locatelli,M,70,Juventus,1830,Alex Meret,81,Napoli,1932,True,27,41,27,2,regular,head,0.012170560657978,0
37,-1,Josh Doig,D,58,Hellas Verona,1552,AndrÃ© Onana,82,Inter,1850,False,2,24,16,82,assisted,head,0.012171076610684,0
60,-1,Soualiho MeÃ¯tÃ©,M,58,Cremonese,1449,Wladimiro Falcone,74,Lecce,1551,True,29,45,29,9,corner,right-foot,0.012175875715911,0
40,1,NicolÃ² Barella,M,75,Inter,1850,Michele Di Gregorio,75,Monza,1546,False,24,55,28,32,assisted,right-foot,0.012223990634084,0
90,2,Giangiacomo Magnani,D,37,Hellas Verona,1552,Wladimiro Falcone,74,Lecce,1555,True,39,43,39,4,regular,left-foot,0.012225637212396,0
14,0,Daniel Ciofani,F,69,Cremonese,1518,BartÅ‚omiej DrÄ…gowski,75,Spezia,1557,True,37,31,38,13,assisted,left-foot,0.012225637212396,0
77,0,Ethan Ampadu,M,48,Spezia,1557,Wladimiro Falcone,76,Lecce,1582,False,37,36,37,6,assisted,right-foot,0.012225637212396,0
69,0,Tommaso Pobega,M,75,Milan,1835,Lorenzo MontipÃ²,76,Hellas Verona,1594,False,14,49,16,32,set-piece,head,0.012274116277695,0
2,0,Tolgay Arslan,M,72,Udinese,1668,Guglielmo Vicario,80,Empoli,1562,True,29,46,29,11,corner,right-foot,0.012325246818364,0
85,0,GrÄ«gorÄ«s Kastanos,M,63,Salernitana,1606,Marco Sportiello,76,Atalanta,1773,True,32,48,32,14,corner,left-foot,0.012368584051728,0
29,0,Mario PaÅ¡aliÄ‡,M,78,Atalanta,1729,Mike Maignan,87,Milan,1837,True,16,32,17,26,assisted,head,0.012437760829926,0
84,1,NicolÃ² Rovella,M,62,Monza,1576,Åukasz Skorupski,76,Bologna,1610,False,38,41,38,1,regular,right-foot,0.012453124858439,0
29,1,Lazar SamardÅ¾iÄ‡,M,69,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,39,38,39,2,assisted,left-foot,0.012453124858439,0
29,1,Lazar SamardÅ¾iÄ‡,M,69,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,39,38,39,2,assisted,left-foot,0.012453124858439,0
13,1,Juan Cuadrado,M,74,Juventus,1783,Rui PatrÃ­cio,81,Roma,1754,True,31,55,34,25,assisted,right-foot,0.012464493513107,0
90,-3,Matheus Henrique,M,59,Sassuolo,1654,Mattia Perin,79,Juventus,1783,False,31,33,31,12,corner,right-foot,0.012468039989471,0
36,2,Sergej MilinkoviÄ‡-SaviÄ‡,M,80,Lazio,1717,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,True,12,41,12,4,corner,head,0.012496471405029,0
44,-1,M'Bala Nzola,F,70,Spezia,1532,Wojciech SzczÄ™sny,86,Juventus,1783,False,9,56,18,60,throw-in-set-piece,right-foot,0.012507826089859,0
66,0,MichaÃ«l Cuisance,M,66,U.C Sampdoria,1520,Guillermo Ochoa,80,Salernitana,1538,True,28,64,36,40,assisted,left-foot,0.01252325437963,0
81,-1,Lautaro MartÃ­nez,F,83,Inter,1850,Wojciech SzczÄ™sny,86,Juventus,1797,True,6,53,14,65,corner,head,0.012531206943095,0
67,0,Fabiano Parisi,D,64,Empoli,1538,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1835,True,27,37,27,6,corner,left-foot,0.012546718120575,0
39,0,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1832,Åukasz Skorupski,76,Bologna,1610,False,37,39,37,1,assisted,right-foot,0.012556438334286,0
76,0,Charles Pickel,M,54,Cremonese,1518,Mike Maignan,87,Milan,1853,False,28,53,30,24,regular,right-foot,0.012656706385314,0
62,1,Adrien Tameze,D,64,Hellas Verona,1552,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1636,False,41,47,41,9,set-piece,right-foot,0.01270601991564,0
32,0,Roger IbaÃ±ez,D,31,Roma,1768,Juan Musso,81,Atalanta,1754,True,35,23,38,25,regular,right-foot,0.012719035148621,0
44,1,Charalampos LykogiannÄ«s,D,67,Bologna,1593,Andrea Consigli,80,Sassuolo,1648,True,18,66,31,55,corner,left-foot,0.01276034116745,0
30,1,Fabiano Parisi,D,62,Empoli,1539,Wladimiro Falcone,69,Lecce,1524,False,39,32,39,11,regular,left-foot,0.012771964073181,0
49,2,Frank Anguissa,M,66,Napoli,1914,Guglielmo Vicario,80,Empoli,1582,False,34,30,35,16,assisted,right-foot,0.012794427573681,0
40,0,Matteo Pessina,M,69,Monza,1576,Emil Audero,78,U.C Sampdoria,1502,True,34,33,34,11,set-piece,left-foot,0.012852531857789,0
30,0,Filippo Bandinelli,M,71,Empoli,1562,AndrÃ© Onana,82,Inter,1850,False,24,24,28,33,corner,left-foot,0.012858299538493,0
32,-1,Charalampos LykogiannÄ«s,D,67,Bologna,1571,Wojciech SzczÄ™sny,86,Juventus,1741,False,36,35,36,7,set-piece,left-foot,0.012860506772995,0
16,1,Kingsley Ehizibue,M,55,Udinese,1676,Marco Carnesecchi,75,Cremonese,1489,True,35,38,35,3,corner,right-foot,0.012861404567957,0
55,-2,Armand LaurientÃ©,M,74,Sassuolo,1612,Emil Audero,78,U.C Sampdoria,1516,True,29,19,35,35,corner,right-foot,0.012862276285887,0
41,1,Roberto Pereyra,F,73,Udinese,1640,Rui PatrÃ­cio,81,Roma,1768,True,16,56,22,45,set-piece,right-foot,0.012909293174744,0
32,1,Amir Rrahmani,D,50,Napoli,1845,IonuÈ› Radu,72,Cremonese,1465,False,35,50,36,15,assisted,right-foot,0.012943267822266,0
19,0,Daniele Verde,F,74,Spezia,1516,Alex Meret,80,Napoli,1914,True,25,22,30,35,regular,left-foot,0.012959354557097,0
23,0,Federico Baschirotto,D,52,Lecce,1512,Emil Audero,78,U.C Sampdoria,1531,False,15,32,17,28,set-piece,head,0.012963384389877,0
90,-1,Jakub Kiwior,D,36,Spezia,1531,Alex Meret,79,Napoli,1804,False,13,28,17,42,set-piece,head,0.013004541397095,0
75,1,Simone Romagnoli,D,39,Lecce,1568,Marco Silvestri,79,Udinese,1676,True,9,52,15,53,corner,head,0.013081072829664,0
66,3,Georgios Kyriakopoulos,M,48,Sassuolo,1612,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1840,False,26,27,29,26,corner,right-foot,0.013128083199263,0
36,0,Nicola Zalewski,M,58,Roma,1781,Marco Sportiello,76,Atalanta,1756,False,25,25,29,30,corner,right-foot,0.013141150586307,0
38,0,Musa Barrow,F,73,Bologna,1571,Alex Meret,79,Napoli,1845,False,33,34,33,10,assisted,left-foot,0.013148248195648,0
35,-1,NicolÃ² Rovella,M,62,Monza,1593,Marco Silvestri,79,Udinese,1676,False,31,23,35,28,corner,right-foot,0.013170102611184,0
35,-1,NicolÃ² Rovella,M,62,Monza,1593,Marco Silvestri,79,Udinese,1676,False,31,23,35,28,corner,right-foot,0.013170102611184,0
57,0,Charles Pickel,M,54,Cremonese,1465,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,False,6,25,16,68,corner,head,0.013191819190979,0
5,0,Kevin Lasagna,F,71,Hellas Verona,1552,Wladimiro Falcone,74,Lecce,1555,True,30,61,36,34,assisted,left-foot,0.013233583420515,0
11,0,Yayah Kallon,F,66,Hellas Verona,1584,BartÅ‚omiej DrÄ…gowski,75,Spezia,1539,False,30,56,34,28,assisted,left-foot,0.013245195150375,0
1,0,Christian KouamÃ©,F,71,Fiorentina,1630,Marco Sportiello,75,Atalanta,1749,False,12,43,12,14,corner,head,0.013252705335617,0
63,2,Stefan de Vrij,D,41,Inter,1865,IonuÈ› Radu,72,Cremonese,1475,True,13,51,17,40,corner,head,0.013260990381241,0
69,0,Denzel Dumfries,M,60,Inter,1865,Wladimiro Falcone,69,Lecce,1524,False,6,49,10,56,corner,head,0.013270765542984,0
45,0,Bryan Cristante,M,72,Roma,1733,Samir HandanoviÄ‡,83,Inter,1810,False,39,47,39,10,assisted,right-foot,0.013290166854858,0
53,0,Gabriel Strefezza,M,62,Lecce,1555,BartÅ‚omiej DrÄ…gowski,75,Spezia,1520,False,31,19,37,34,assisted,right-foot,0.013292899355292,0
25,1,Tammy Abraham,F,80,Roma,1754,Michele Di Gregorio,75,Monza,1516,True,13,26,19,47,assisted,left-foot,0.013300776481628,0
66,-1,Bruno Amione,D,35,U.C Sampdoria,1534,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1675,True,14,30,17,35,corner,head,0.013325454667211,0
39,0,Georgios Kyriakopoulos,M,48,Bologna,1666,Juan Musso,80,Atalanta,1756,False,33,30,34,16,assisted,left-foot,0.013338853605092,0
39,0,Georgios Kyriakopoulos,M,48,Bologna,1666,Juan Musso,80,Atalanta,1756,False,33,30,34,16,assisted,left-foot,0.013338853605092,0
14,0,Matteo Politano,F,77,Napoli,1932,Mike Maignan,87,Milan,1806,True,33,50,34,16,assisted,left-foot,0.013356605544686,0
38,-1,Walace,M,65,Udinese,1678,Lorenzo MontipÃ²,76,Hellas Verona,1594,False,36,30,37,15,assisted,right-foot,0.013371616601944,0
18,-1,Paulo Dybala,F,85,Roma,1791,Jeroen Zoet,71,Spezia,1555,True,27,57,31,32,corner,left-foot,0.013383250683546,0
24,0,Ruslan Malinovskyi,M,80,Atalanta,1729,Mike Maignan,87,Milan,1837,True,31,38,31,3,assisted,left-foot,0.013402670621872,0
90,0,Tonny Vilhena,M,72,Salernitana,1534,Marco Carnesecchi,75,Cremonese,1468,True,35,57,38,25,assisted,left-foot,0.01341986656189,0
73,-1,Toma BaÅ¡iÄ‡,M,65,Lazio,1773,Wladimiro Falcone,76,Lecce,1582,True,30,30,31,18,corner,left-foot,0.013426259160042,0
58,-1,Giacomo Bonaventura,M,77,Fiorentina,1647,Rui PatrÃ­cio,81,Roma,1732,False,29,22,34,31,assisted,right-foot,0.013435672968626,0
15,0,Ondrej Duda,M,71,Hellas Verona,1584,Michele Di Gregorio,77,Monza,1594,True,25,28,27,25,corner,right-foot,0.013469390571117,0
17,1,Riccardo Orsolini,M,74,Bologna,1692,Marco Carnesecchi,75,Cremonese,1518,False,33,39,33,1,set-piece,left-foot,0.01347921602428,0
57,-2,Alexis Blin,M,52,Lecce,1579,AndrÃ© Onana,83,Inter,1850,False,34,35,34,8,assisted,right-foot,0.013482702895999,0
49,-2,Valentin Gendrey,D,32,Lecce,1579,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1641,True,25,60,32,38,regular,right-foot,0.013495063409209,0
45,2,Jean-Daniel Akpa Akpro,M,67,Empoli,1597,Wojciech SzczÄ™sny,86,Juventus,1822,True,33,51,34,18,regular,right-foot,0.013507473282516,0
62,0,Mady Camara,M,73,Roma,1813,Åukasz Skorupski,77,Bologna,1692,False,36,39,36,1,corner,right-foot,0.013524519279599,0
45,0,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1850,Mike Maignan,87,Milan,1845,False,34,26,36,22,assisted,right-foot,0.013525813817978,0
27,-1,Charalampos LykogiannÄ«s,D,67,Bologna,1607,Rui PatrÃ­cio,81,Roma,1732,False,28,22,33,32,assisted,left-foot,0.013548357412219,0
59,0,Antonio Sanabria,F,71,Torino,1628,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1786,False,13,50,16,37,corner,head,0.013561938889325,0
90,1,Mady Camara,M,73,Roma,1733,Samir HandanoviÄ‡,83,Inter,1810,False,35,45,35,8,free-kick,right-foot,0.013566434383392,0
43,0,Felipe Anderson,F,77,Lazio,1773,Marco Silvestri,79,Udinese,1675,False,33,35,33,8,regular,left-foot,0.01357557810843,0
41,-1,Abdelhamid Sabiri,M,67,U.C Sampdoria,1573,Juan Musso,81,Atalanta,1729,True,37,17,43,31,set-piece,right-foot,0.013589054346085,0
38,0,Kevin Lasagna,F,70,Hellas Verona,1578,Michele Di Gregorio,75,Monza,1525,False,77,43,77,2,regular,left-foot,0.013604462146759,0
77,3,Jacopo Fazzini,M,50,Empoli,1597,Wojciech SzczÄ™sny,86,Juventus,1822,True,34,27,36,20,assisted,right-foot,0.013631666079164,0
24,0,MÃ«rgim Vojvoda,M,52,Torino,1636,Guglielmo Vicario,80,Empoli,1562,False,31,25,34,25,corner,right-foot,0.013648995198309,0
87,-2,Valerio Verre,M,72,U.C Sampdoria,1531,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1633,False,31,35,31,9,corner,right-foot,0.013657510280609,0
78,-1,Mehdi LÃ©ris,M,65,U.C Sampdoria,1536,Rui PatrÃ­cio,81,Roma,1781,False,4,59,19,78,assisted,right-foot,0.013667842373252,0
79,0,Andrea Belotti,F,79,Roma,1733,Lorenzo MontipÃ²,76,Hellas Verona,1594,False,14,54,19,45,assisted,right-foot,0.013689249753952,0
90,-1,Ardian Ismajli,D,27,Empoli,1546,Rui PatrÃ­cio,81,Roma,1768,True,10,28,15,50,set-piece,head,0.013698428869247,0
74,2,Ruslan Malinovskyi,M,80,Atalanta,1749,Guglielmo Vicario,78,Empoli,1538,False,31,37,31,5,set-piece,left-foot,0.013715982437134,0
76,-1,Lorenzo Pellegrini,M,77,Roma,1732,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1840,False,33,31,34,15,assisted,right-foot,0.013718970119953,0
36,-1,Emanuel Aiwu,D,41,Cremonese,1475,Vanja MilinkoviÄ‡-SaviÄ‡,73,Torino,1624,True,10,32,12,38,set-piece,head,0.013748615980148,0
57,-1,RÃ©mi Oudin,M,70,Lecce,1530,Vanja MilinkoviÄ‡-SaviÄ‡,73,Torino,1640,False,17,46,18,19,assisted,head,0.013801962137222,0
53,0,Rolando Mandragora,M,65,Fiorentina,1630,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,False,29,43,29,5,corner,left-foot,0.01381328701973,0
76,0,Nikola Moro,M,70,Bologna,1692,Mile Svilar,71,Roma,1813,True,34,32,34,13,assisted,right-foot,0.013863583095372,0
68,-2,Pasquale Mazzocchi,M,57,Salernitana,1606,Guglielmo Vicario,80,Empoli,1597,False,29,24,33,28,regular,right-foot,0.01387302018702,0
67,-1,M'Bala Nzola,F,70,Spezia,1532,Wojciech SzczÄ™sny,86,Juventus,1783,False,33,52,35,19,assisted,right-foot,0.013876616954803,0
47,1,Ricardo RodrÃ­guez,D,66,Torino,1624,IonuÈ› Radu,72,Cremonese,1475,False,30,45,30,9,corner,left-foot,0.013877630233765,0
54,-1,Leandro Paredes,M,70,Juventus,1789,Luigi Sepe,73,Salernitana,1516,True,35,30,36,15,assisted,right-foot,0.013881683349609,0
38,0,Aleksa TerziÄ‡,D,43,Fiorentina,1737,Vanja MilinkoviÄ‡-SaviÄ‡,76,Torino,1675,False,32,27,34,22,corner,left-foot,0.013934020884335,0
34,0,Luka Lochoshvili,D,27,Cremonese,1518,Mike Maignan,87,Milan,1853,False,22,36,22,10,set-piece,head,0.013951499015093,0
83,1,Hirving Lozano,F,75,Napoli,1845,IonuÈ› Radu,72,Cremonese,1465,False,34,57,38,26,assisted,right-foot,0.013955026865005,0
39,0,Dimitris Nikolaou,D,39,Spezia,1521,Pietro Terracciano,77,Fiorentina,1630,True,38,38,38,3,assisted,left-foot,0.014027833938599,0
28,1,Marten de Roon,M,69,Atalanta,1743,Ivan Provedel,78,Lazio,1732,False,32,39,32,1,corner,right-foot,0.014031945727766,0
90,-2,Moise Kean,F,76,Juventus,1741,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1835,False,36,38,36,3,assisted,left-foot,0.014060378074646,0
90,0,Santiago AscacÃ­bar,M,48,Cremonese,1465,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,False,30,55,33,26,corner,right-foot,0.014100790023804,0
79,1,Filip KostiÄ‡,M,75,Juventus,1797,Martin Turk,63,U.C Sampdoria,1520,True,30,25,33,26,corner,left-foot,0.014120343141258,0
12,-1,Emanuele Valeri,M,60,Cremonese,1469,Michele Di Gregorio,76,Monza,1546,True,29,19,35,35,set-piece,left-foot,0.014129062183201,0
53,0,Leonardo Sernicola,M,39,Cremonese,1469,AndrÃ© Onana,82,Inter,1850,True,23,61,31,42,assisted,left-foot,0.014132521115243,0
49,0,Gabriel Strefezza,M,66,Lecce,1582,Ivan Provedel,79,Lazio,1773,False,31,28,33,21,assisted,right-foot,0.014137478545308,0
58,0,RÄƒzvan Marin,M,73,Empoli,1542,Alex Meret,79,Napoli,1893,False,37,39,37,1,set-piece,right-foot,0.014139741659164,0
20,0,Khvicha Kvaratskhelia,F,75,Napoli,1934,Juan Musso,80,Atalanta,1742,True,31,21,36,31,assisted,right-foot,0.014155320823193,0
5,0,Luis Alberto,M,76,Lazio,1764,Wojciech SzczÄ™sny,86,Juventus,1830,True,32,22,36,29,assisted,right-foot,0.014155320823193,0
5,0,Luis Alberto,M,76,Lazio,1764,Wojciech SzczÄ™sny,86,Juventus,1830,True,32,22,36,29,assisted,right-foot,0.014155320823193,0
26,0,Davide Faraoni,D,72,Hellas Verona,1594,Rui PatrÃ­cio,81,Roma,1733,True,31,48,32,14,corner,right-foot,0.014181107282639,0
83,-1,Yayah Kallon,F,66,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,32,29,33,18,regular,left-foot,0.014197290875018,0
83,-1,Yayah Kallon,F,66,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,32,29,33,18,regular,left-foot,0.014197290875018,0
10,0,Rolando Mandragora,M,65,Fiorentina,1661,Lorenzo MontipÃ²,76,Hellas Verona,1622,True,32,29,33,18,assisted,left-foot,0.014210492372513,0
80,0,DodÃ´,D,57,Fiorentina,1647,Ivan Provedel,78,Lazio,1723,False,31,50,32,17,regular,right-foot,0.014219665899873,0
41,0,Joakim MÃ¦hle,D,55,Atalanta,1773,BartÅ‚omiej DrÄ…gowski,75,Spezia,1557,True,27,29,29,22,set-piece,right-foot,0.014255040325224,0
45,-1,Simone Bastoni,M,56,Spezia,1502,Lorenzo MontipÃ²,76,Hellas Verona,1578,False,16,15,29,57,corner,left-foot,0.014290153980255,0
36,2,Marten de Roon,M,68,Atalanta,1731,Guillermo Ochoa,80,Salernitana,1514,True,32,37,32,5,corner,right-foot,0.014302711933851,0
74,0,Edoardo Bove,M,64,Roma,1747,Andrea Consigli,80,Sassuolo,1648,False,10,50,14,45,assisted,head,0.014306038618088,0
56,0,Riccardo Orsolini,M,72,Bologna,1595,Lorenzo MontipÃ²,76,Hellas Verona,1635,True,34,38,34,3,assisted,left-foot,0.01433202624321,0
55,0,Arkadiusz Reca,M,55,Spezia,1557,Wladimiro Falcone,76,Lecce,1582,False,34,50,35,16,corner,right-foot,0.014344080351293,0
49,1,Manuel Locatelli,M,69,Juventus,1746,Ivan Provedel,78,Lazio,1728,True,31,33,31,12,regular,right-foot,0.014364987611771,0
13,0,Junior Messias,M,72,Milan,1786,Juan Musso,81,Atalanta,1743,True,34,35,34,8,assisted,left-foot,0.014367323368788,0
45,0,Sebastiano Luperto,D,56,Empoli,1593,Marco Silvestri,79,Udinese,1657,True,16,48,17,26,set-piece,head,0.014385073445737,0
12,0,Emirhan Ä°lkhan,M,57,Torino,1640,Wladimiro Falcone,69,Lecce,1530,True,35,27,37,20,assisted,right-foot,0.014409273862839,0
50,-1,Federico Chiesa,F,81,Juventus,1822,Mike Maignan,87,Milan,1853,True,37,31,38,13,corner,right-foot,0.014415738172829,0
90,-5,Riccardo Orsolini,M,70,Bologna,1593,AndrÃ© Onana,82,Inter,1842,False,29,54,32,25,assisted,right-foot,0.01442489027977,0
85,0,NicolÃ¡s GonzÃ¡lez,M,72,Fiorentina,1654,Guglielmo Vicario,78,Empoli,1539,False,14,49,16,32,assisted,head,0.01443162560463,0
31,0,Divock Origi,F,74,Milan,1806,Samuele Perisan,63,Empoli,1599,True,30,59,35,32,assisted,left-foot,0.014454616233706,0
31,0,Divock Origi,F,74,Milan,1806,Samuele Perisan,63,Empoli,1599,True,30,59,35,32,assisted,left-foot,0.014454616233706,0
52,-1,Luis Alberto,M,74,Lazio,1732,Juan Musso,81,Atalanta,1743,True,31,30,32,17,assisted,right-foot,0.014460358768702,0
4,0,Nicola Zalewski,M,58,Roma,1733,Wladimiro Falcone,71,Lecce,1519,True,31,51,32,19,corner,left-foot,0.014469355344772,0
64,-1,Filip ÄuriÄiÄ‡,M,68,U.C Sampdoria,1516,Alex Meret,79,Napoli,1903,True,31,29,32,19,assisted,right-foot,0.014518341980875,0
57,1,Domagoj BradariÄ‡,M,53,Salernitana,1534,Marco Carnesecchi,75,Cremonese,1468,True,32,30,33,17,corner,left-foot,0.014522135257721,0
41,0,Joshua Zirkzee,F,73,Bologna,1666,Lorenzo MontipÃ²,76,Hellas Verona,1579,False,33,37,33,5,assisted,right-foot,0.014535661786795,0
45,-1,Mehdi Bourabia,M,59,Spezia,1520,Rui PatrÃ­cio,81,Roma,1732,True,34,36,34,6,assisted,right-foot,0.014547831378877,0
40,0,Nicola Zalewski,M,58,Roma,1732,BartÅ‚omiej DrÄ…gowski,75,Spezia,1520,False,28,23,32,31,assisted,right-foot,0.014550819061697,0
45,1,Fabio Depaoli,M,52,Hellas Verona,1552,Wladimiro Falcone,74,Lecce,1555,True,38,48,38,11,assisted,right-foot,0.014553287066519,0
50,-1,Bryan Cristante,M,72,Roma,1732,Alex Meret,80,Napoli,1903,False,35,48,35,12,assisted,right-foot,0.014553287066519,0
34,0,Tommaso Pobega,M,75,Milan,1806,Samuele Perisan,63,Empoli,1599,True,35,49,36,14,assisted,left-foot,0.014557815156877,0
34,0,Tommaso Pobega,M,75,Milan,1806,Samuele Perisan,63,Empoli,1599,True,35,49,36,14,assisted,left-foot,0.014557815156877,0
43,-1,Walace,M,66,Udinese,1676,Rui PatrÃ­cio,81,Roma,1781,False,35,29,36,17,regular,right-foot,0.014557815156877,0
89,0,Riccardo Orsolini,M,74,Bologna,1692,Mile Svilar,71,Roma,1813,True,33,56,36,25,assisted,left-foot,0.014569777064025,0
13,0,Alessio Zerbin,F,67,Napoli,1923,Michele Di Gregorio,78,Monza,1645,False,32,30,33,17,assisted,right-foot,0.014626057818532,0
16,-1,RÃ©mi Oudin,M,68,Lecce,1582,Wojciech SzczÄ™sny,86,Juventus,1822,False,47,49,47,10,regular,left-foot,0.014627040363848,0
21,0,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1810,Rui PatrÃ­cio,81,Roma,1733,True,35,47,35,11,assisted,right-foot,0.014661639928818,0
53,1,Ã‰derson,M,64,Atalanta,1743,Ivan Provedel,78,Lazio,1732,False,28,51,30,21,corner,right-foot,0.014691093936563,0
48,0,Frank Anguissa,M,66,Napoli,1923,AndrÃ© Onana,83,Inter,1851,True,23,57,28,36,corner,right-foot,0.014691714197397,0
82,-1,Marko ArnautoviÄ‡,F,81,Bologna,1595,LuÃ­s Maximiano,78,Lazio,1721,False,29,28,31,22,corner,right-foot,0.014708936214447,0
86,-1,Sam Lammers,F,72,Empoli,1539,BartÅ‚omiej DrÄ…gowski,75,Spezia,1532,False,33,51,34,18,assisted,left-foot,0.014710277318954,0
42,1,Lameck Banda,F,64,Lecce,1589,Åukasz Skorupski,77,Bologna,1697,True,26,21,32,36,assisted,right-foot,0.014744793996215,0
41,0,Kristoffer Askildsen,M,54,Lecce,1524,Alex Meret,78,Napoli,1800,False,33,56,36,25,assisted,right-foot,0.014784753322601,0
55,-1,Kevin Lasagna,F,70,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,31,42,31,3,assisted,left-foot,0.014797985553741,0
55,-1,Kevin Lasagna,F,70,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,31,42,31,3,assisted,left-foot,0.014797985553741,0
57,0,Armand LaurientÃ©,M,76,Sassuolo,1657,BartÅ‚omiej DrÄ…gowski,75,Spezia,1539,True,26,21,32,36,assisted,right-foot,0.014816286973655,0
90,-1,Assan Ceesay,F,69,Lecce,1555,Guillermo Ochoa,80,Salernitana,1514,True,13,29,17,40,set-piece,head,0.014821089804173,0
90,-1,Henrikh Mkhitaryan,M,78,Inter,1850,Wojciech SzczÄ™sny,86,Juventus,1797,True,29,39,29,1,corner,left-foot,0.014822732657194,0
15,0,Brandon Soppy,D,47,Atalanta,1729,Lorenzo MontipÃ²,76,Hellas Verona,1635,False,24,20,31,39,assisted,right-foot,0.014834731817245,0
8,0,Adrien Rabiot,M,73,Juventus,1783,BartÅ‚omiej DrÄ…gowski,75,Spezia,1532,True,32,28,34,20,assisted,left-foot,0.014839857816696,0
69,1,Tonny Vilhena,M,72,Salernitana,1514,Wladimiro Falcone,74,Lecce,1555,False,36,34,36,9,assisted,left-foot,0.014863900840282,0
90,1,Francesco Acerbi,D,50,Inter,1842,Juan Musso,81,Atalanta,1755,False,34,27,36,20,assisted,left-foot,0.014884293079376,0
61,0,Abdelhamid Sabiri,M,67,U.C Sampdoria,1565,BartÅ‚omiej DrÄ…gowski,75,Spezia,1531,False,38,37,38,4,free-kick,right-foot,0.014888882637024,0
58,0,Isaac Success,F,70,Udinese,1678,Marco Carnesecchi,75,Cremonese,1465,False,20,30,22,26,throw-in-set-piece,right-foot,0.014896214008331,0
73,0,Cristian Buonaiuto,M,71,Cremonese,1475,Pierluigi Gollini,78,Fiorentina,1654,False,36,25,39,22,free-kick,right-foot,0.014987885951996,0
12,0,Tonny Vilhena,M,71,Salernitana,1606,Marco Silvestri,79,Udinese,1675,True,36,39,36,1,assisted,left-foot,0.015021724626422,0
14,0,Alexis Saelemaekers,M,66,Milan,1810,Guillermo Ochoa,80,Salernitana,1538,True,38,44,38,6,corner,right-foot,0.015041914768517,0
6,0,Moise Kean,F,76,Juventus,1746,Ivan Provedel,78,Lazio,1728,True,11,25,18,53,assisted,left-foot,0.015045970678329,0
38,0,Marco Benassi,M,70,Cremonese,1449,Wladimiro Falcone,74,Lecce,1551,True,31,29,32,19,assisted,right-foot,0.015052735805511,0
47,0,Szymon Å»urkowski,M,72,Spezia,1555,Mile Svilar,71,Roma,1791,False,33,43,33,5,assisted,right-foot,0.015071906149387,0
37,-2,Fabio Quagliarella,F,78,U.C Sampdoria,1534,Marco Silvestri,79,Udinese,1675,False,33,36,33,6,assisted,right-foot,0.015084193088114,0
11,-2,Ã‰derson,M,65,Atalanta,1773,AndrÃ© Onana,83,Inter,1851,False,33,37,33,5,assisted,right-foot,0.015084193088114,0
9,0,Junior Messias,M,72,Milan,1830,Lorenzo MontipÃ²,76,Hellas Verona,1603,True,29,55,32,27,assisted,left-foot,0.015085743740201,0
33,0,PaweÅ‚ Dawidowicz,D,47,Hellas Verona,1622,Emil Audero,78,U.C Sampdoria,1565,True,6,45,7,39,corner,right-foot,0.015089809894562,0
